ASN,ORGANIZATION,SOURCE,ASOF_DATE
36911,DIRECT ON PC,PeeringDB,2021-12-31
135419,Cableconnect,PeeringDB,2021-12-31
263373,GigaNet Telecom,PeeringDB,2021-12-31
22572,Sentech SOC,PeeringDB,2021-12-31
22572,Sentech,PeeringDB,2021-12-31
135661,Superior Connections,PeeringDB,2021-12-31
264082,NATIVA NETWORK,PeeringDB,2021-12-31
62763,AbbVie,PeeringDB,2021-12-31
61010,IPNET,PeeringDB,2021-12-31
61010,IPNet,PeeringDB,2021-12-31
55424,Instatelecom,PeeringDB,2021-12-31
55424,Insta,PeeringDB,2021-12-31
268484,AIRNET INTERNET TELECOM,PeeringDB,2021-12-31
266149,BDC Telecom,PeeringDB,2021-12-31
268387,EXPRESSO FIBRA OPTICA LTDA,PeeringDB,2021-12-31
268387,EXPRESSO FIBRA,PeeringDB,2021-12-31
200365,Possibly Lizards,PeeringDB,2021-12-31
268412,Alternativa Web Multiminida Ltda Me,PeeringDB,2021-12-31
266852,SOCIEDAD PIRQUE NET,PeeringDB,2021-12-31
266857,SERVICIOS DE TELECOMUNICACIONES FULLTV,PeeringDB,2021-12-31
328359,Gironet,PeeringDB,2021-12-31
44772,INTER-SVYAZ-GROUP,PeeringDB,2021-12-31
44772,INTSG-AS,PeeringDB,2021-12-31
264300,INFOPOINT NET,PeeringDB,2021-12-31
264300,V C S GOMES - ME,PeeringDB,2021-12-31
137608,Speedster Communications,PeeringDB,2021-12-31
137608,Speedster Broadband,PeeringDB,2021-12-31
27288,Digital Path,PeeringDB,2021-12-31
27288,Digitalpath Inc,PeeringDB,2021-12-31
134031,Smart Aleck Wireless,PeeringDB,2021-12-31
267405,WIKINET TELECOMUNICAÇÕES,PeeringDB,2021-12-31
267405,WIKINET TELECOM,PeeringDB,2021-12-31
264871,InterPop Telecomunicações Eireli,PeeringDB,2021-12-31
264871,InterPop,PeeringDB,2021-12-31
266416,NAVETECH TELECOM,PeeringDB,2021-12-31
268474,L&A Internet,PeeringDB,2021-12-31
136708,F2h Networks,PeeringDB,2021-12-31
136708,F2H Fibernet,PeeringDB,2021-12-31
208097,MS-IX Route Servers,PeeringDB,2021-12-31
208097,Münster Internet Exchange Route Servers,PeeringDB,2021-12-31
264006,FIBERLINK PROVEDORES DE VOZ SOBRE PROTOCOLO INTERN,PeeringDB,2021-12-31
264006,Fiberlink - Internet Rápida,PeeringDB,2021-12-31
265750,RICASOLI ROBERTO OMAR Y OSCAR NESTOR SOCIEDAD DE HECHO,PeeringDB,2021-12-31
267419,VISUALNET TELECOM,PeeringDB,2021-12-31
138174,UNITING,PeeringDB,2021-12-31
131938,NISSAN,PeeringDB,2021-12-31
131938,NISSAN MOTOR,PeeringDB,2021-12-31
205943,Rodasalir,PeeringDB,2021-12-31
205943,ZEN GLOBAL,PeeringDB,2021-12-31
264391,Newnet Telecom Ltda,PeeringDB,2021-12-31
264391,Newnet-PTT,PeeringDB,2021-12-31
266965,SAMUEL DE LUCENA MARTINS - EPP,PeeringDB,2021-12-31
202253,Metropole de Lyon,PeeringDB,2021-12-31
202253,Grand Lyon,PeeringDB,2021-12-31
55679,Hyperindo Media Perkasa,PeeringDB,2021-12-31
55679,HyperMedia,PeeringDB,2021-12-31
264530,JPP PANCINI,PeeringDB,2021-12-31
264530,INFORMAX TELECOM,PeeringDB,2021-12-31
137260,Bit Exchange Systems Limited,PeeringDB,2021-12-31
268423,susana g de souza me,PeeringDB,2021-12-31
268423,GDSTELECOM,PeeringDB,2021-12-31
210302,Pipedrive,PeeringDB,2021-12-31
135226,Jeecommunications,PeeringDB,2021-12-31
37281,OFIS-Computers,PeeringDB,2021-12-31
19091,Credit Karma,PeeringDB,2021-12-31
10875,FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL,PeeringDB,2021-12-31
137562,Sydney Airport,PeeringDB,2021-12-31
137562,137562,PeeringDB,2021-12-31
137101,RENU TECHNOLOGIES,PeeringDB,2021-12-31
63980,Minara Firoz Infotech,PeeringDB,2021-12-31
63980,MF Infotech,PeeringDB,2021-12-31
3597,Fundación InnovaT,PeeringDB,2021-12-31
3597,INNOVARED,PeeringDB,2021-12-31
54827,Huntington Bancshares,PeeringDB,2021-12-31
54827,Huntington Bank,PeeringDB,2021-12-31
11685,Huntington National Bank,PeeringDB,2021-12-31
328347,No Barrier Communications,PeeringDB,2021-12-31
328347,No Barrier Comms,PeeringDB,2021-12-31
12163,Amherst Holdings,PeeringDB,2021-12-31
131942,Gurunavi,PeeringDB,2021-12-31
202808,Blairlogie Community and Heritage Trust,PeeringDB,2021-12-31
30362,Hawaii Pacific Teleport,PeeringDB,2021-12-31
26028,Panduit,PeeringDB,2021-12-31
135744,SHREE BALAJI INFOWAY,PeeringDB,2021-12-31
61462,Ufinet Costa Rica,PeeringDB,2021-12-31
61462,Ufinet LATAM,PeeringDB,2021-12-31
265864,LINK Telecom Paraguay,PeeringDB,2021-12-31
395363,Infoblox,PeeringDB,2021-12-31
63969,Race Online,PeeringDB,2021-12-31
207003,Woima-Wirta,PeeringDB,2021-12-31
207003,DTNET,PeeringDB,2021-12-31
23871,Australia Internet Solutions,PeeringDB,2021-12-31
23871,AINS,PeeringDB,2021-12-31
18218,HK Science & Technology Parks,PeeringDB,2021-12-31
18218,HKSTP,PeeringDB,2021-12-31
135843,REDIX Route Servers,PeeringDB,2021-12-31
135843,REDIX,PeeringDB,2021-12-31
33320,SJIX Route Servers,PeeringDB,2021-12-31
33320,Halifax Internet Exchange,PeeringDB,2021-12-31
26389,PEIX Route Servers,PeeringDB,2021-12-31
264915,BURITINET BANDA LARGA,PeeringDB,2021-12-31
132996,Threesa Infoway,PeeringDB,2021-12-31
328360,Huge Connect,PeeringDB,2021-12-31
132046,Sunbridge worldwide,PeeringDB,2021-12-31
132046,Sunbridge,PeeringDB,2021-12-31
268471,Estrelas Internet,PeeringDB,2021-12-31
23942,GetaFIX.ph Route Servers,PeeringDB,2021-12-31
61594,DGNETWORK TECNOLOGIA E SERVICOS,PeeringDB,2021-12-31
137257,Localhost NZ,PeeringDB,2021-12-31
45361,Ulsan Jung-Ang Broadcasting Network,PeeringDB,2021-12-31
45361,JCNTV,PeeringDB,2021-12-31
60630,ARN,PeeringDB,2021-12-31
60630,Association Alsace Reseau Neutre,PeeringDB,2021-12-31
55486,Networx Australia,PeeringDB,2021-12-31
268482,Connect Telecomunicações,PeeringDB,2021-12-31
268482,Sul Connect,PeeringDB,2021-12-31
266144,INFRACONECT,PeeringDB,2021-12-31
266144,Infra Conect,PeeringDB,2021-12-31
52242,Yota De Nicaragua,PeeringDB,2021-12-31
8328,SaaSplaza Nederland,PeeringDB,2021-12-31
8328,SaaSplaza,PeeringDB,2021-12-31
137827,Cygnal Technologies,PeeringDB,2021-12-31
138147,PCTAIX Route Server,PeeringDB,2021-12-31
263689,Telecable Central,PeeringDB,2021-12-31
202519,Welsh Government,PeeringDB,2021-12-31
202519,PSBA,PeeringDB,2021-12-31
202519,The PSBA Network,PeeringDB,2021-12-31
3614,Dell,PeeringDB,2021-12-31
135205,Realnet Telecom,PeeringDB,2021-12-31
205569,Regionsvyaz,PeeringDB,2021-12-31
205569,REGSV,PeeringDB,2021-12-31
133399,HI-TECH SOLUTIONS,PeeringDB,2021-12-31
7131,IT&E Overseas,PeeringDB,2021-12-31
7131,Pacific Telecom Inc.,PeeringDB,2021-12-31
266771,Makronet Consulting Tecnologia E Informatica Limitada,PeeringDB,2021-12-31
266771,Mi Fibra Spa.,PeeringDB,2021-12-31
8803,MIGROS,PeeringDB,2021-12-31
8803,Migros,PeeringDB,2021-12-31
268533,IONET TECNOLOGIA EM INTERNET EIRELI - ME,PeeringDB,2021-12-31
61838,WHG- TECNOLOGIA ORGANIZACIONAL,PeeringDB,2021-12-31
265210,OSCAR M DE CARVALHO,PeeringDB,2021-12-31
265210,Infornet,PeeringDB,2021-12-31
48287,RU-CENTER AS48287,PeeringDB,2021-12-31
48287,35295,PeeringDB,2021-12-31
48287,44112,PeeringDB,2021-12-31
5537,RU-CENTER AS5537,PeeringDB,2021-12-31
265768,ELEVATE,PeeringDB,2021-12-31
265768,Fastnet Argentina,PeeringDB,2021-12-31
263765,XINWEI INTELCOM,PeeringDB,2021-12-31
19060,Bryan Health,PeeringDB,2021-12-31
31998,Konceptio Data Services,PeeringDB,2021-12-31
132798,Cloud IT,PeeringDB,2021-12-31
41033,D2 CLOUD COMMUNICATIONS,PeeringDB,2021-12-31
24556,Bijoy Online,PeeringDB,2021-12-31
47522,NETFORT AS47522,PeeringDB,2021-12-31
34527,NETFORT AS34527,PeeringDB,2021-12-31
263800,GRUPO BARONE,PeeringDB,2021-12-31
265409,RNET SERVICOS DE INTERNET,PeeringDB,2021-12-31
265409,RNET,PeeringDB,2021-12-31
131296,REXNETWORKS,PeeringDB,2021-12-31
9970,Korea University of Technology and Education,PeeringDB,2021-12-31
137139,Cybernet Introtech,PeeringDB,2021-12-31
12556,Internet Solutions (Kenya),PeeringDB,2021-12-31
12556,Dimension Data Ltd.,PeeringDB,2021-12-31
14815,Jaxx Aerospace & Defense Company,PeeringDB,2021-12-31
268302,SOMPO SEGUROS,PeeringDB,2021-12-31
17107,Georgia Department of Transportation,PeeringDB,2021-12-31
132685,TouchPal HK,PeeringDB,2021-12-31
48876,INTERA,PeeringDB,2021-12-31
48876,Intera,PeeringDB,2021-12-31
133678,Vizag Broadband Communications,PeeringDB,2021-12-31
133678,VIZAG BROADBAND,PeeringDB,2021-12-31
29848,West Chester University,PeeringDB,2021-12-31
264993,SPEEDNET ALLIANCE PROVEDOR DE INTERNET,PeeringDB,2021-12-31
136621,SBP,PeeringDB,2021-12-31
268321,SM Passos Kayser Sistemas de Comunicações,PeeringDB,2021-12-31
268321,Pontual Telecomunicacoes,PeeringDB,2021-12-31
268381,NASCIMENTO & FILHO,PeeringDB,2021-12-31
268381,ILIK TELECOM,PeeringDB,2021-12-31
53073,GD SERVIÇOS INTERNET LTDA,PeeringDB,2021-12-31
17823,Thailand Network Information Center,PeeringDB,2021-12-31
17823,THNICF,PeeringDB,2021-12-31
138040,DNSVAULT,PeeringDB,2021-12-31
138040,LOCALHOST SDN BHD,PeeringDB,2021-12-31
137987,SK Link,PeeringDB,2021-12-31
137897,ELIX Networks,PeeringDB,2021-12-31
265751,Cooperativa de Provisión de Obras y Servicios Públicos de Balnearia,PeeringDB,2021-12-31
265751,Cooperativa de Provisión de Obras y Servicios Públicos de Balnearia Ltda.,PeeringDB,2021-12-31
59750,Anders Holck,PeeringDB,2021-12-31
15894,LEITWERK,PeeringDB,2021-12-31
15894,BADEN CLOUD,PeeringDB,2021-12-31
268504,LUCIENE PINTO DE LIMA,PeeringDB,2021-12-31
268504,VM NET TELECOM,PeeringDB,2021-12-31
33375,Switch Incorporated,PeeringDB,2021-12-31
33375,Switch,PeeringDB,2021-12-31
132257,Area9 IT Solutions,PeeringDB,2021-12-31
132257,Area9,PeeringDB,2021-12-31
63959,Hong Kong Syscloud Technology,PeeringDB,2021-12-31
5759,RAINSTORM,PeeringDB,2021-12-31
22747,TCIS,PeeringDB,2021-12-31
22894,Network Information Center Mexico S.C.,PeeringDB,2021-12-31
28498,entidades-mo,PeeringDB,2021-12-31
28540,entidades-e,PeeringDB,2021-12-31
27661,entidades-x,PeeringDB,2021-12-31
28500,entidades-i,PeeringDB,2021-12-31
28499,entidades-c,PeeringDB,2021-12-31
28468,Nodo-IXPMX,PeeringDB,2021-12-31
52820,Brasilfone Telecomunicao Ltda,PeeringDB,2021-12-31
52820,Brasilfone,PeeringDB,2021-12-31
268550,Campos Gerais Telecom,PeeringDB,2021-12-31
268550,Campos Gerais Teecom,PeeringDB,2021-12-31
37013,Satcom Networks Africa,PeeringDB,2021-12-31
210285,Thomas Wemyss,PeeringDB,2021-12-31
136027,S S Ali and Co,PeeringDB,2021-12-31
266284,ADAO DA SILVA NORTE-TEL TELECOMUNICACOES,PeeringDB,2021-12-31
266896,Municipalidad de Campana,PeeringDB,2021-12-31
268552,NETSBRASIL,PeeringDB,2021-12-31
45937,Brisbane Airport,PeeringDB,2021-12-31
45937,BNE,PeeringDB,2021-12-31
137164,Rudra Technosurf,PeeringDB,2021-12-31
137164,RUDRA,PeeringDB,2021-12-31
328260,Sportpesa South Africa,PeeringDB,2021-12-31
53206,PROVEDOR FUTURA SC LTDA,PeeringDB,2021-12-31
137609,Dcs Internet Services,PeeringDB,2021-12-31
36116,KAYAK-US,PeeringDB,2021-12-31
199661,KAYAK Europe,PeeringDB,2021-12-31
7775,Irontrust Networks,PeeringDB,2021-12-31
267554,PROVIDER SOLUTION INTERNET & TELECOM,PeeringDB,2021-12-31
267554,+NET & Telecom,PeeringDB,2021-12-31
267686,TELCAB ARGENTINA,PeeringDB,2021-12-31
267686,Giganet Telecomunicaciones,PeeringDB,2021-12-31
267425,TSCM NET BRASIL TELECOMUNICAÇÕES,PeeringDB,2021-12-31
267329,YOUSER TELECOMUNICAÇÕES LTDA,PeeringDB,2021-12-31
268324,Provecom,PeeringDB,2021-12-31
52657,Norte Telecomunicações,PeeringDB,2021-12-31
52657,GBSNet,PeeringDB,2021-12-31
262543,New Life Net,PeeringDB,2021-12-31
393365,Alteva Solutions,PeeringDB,2021-12-31
266265,ABEL F DOS SANTOS - ME,PeeringDB,2021-12-31
266265,TecNet,PeeringDB,2021-12-31
205098,Cloud Gateway,PeeringDB,2021-12-31
265899,Novaes & Hoki,PeeringDB,2021-12-31
265899,Hokinet Itaporã,PeeringDB,2021-12-31
262756,Portal Medianeira Informática,PeeringDB,2021-12-31
262756,Portal Medianeira,PeeringDB,2021-12-31
197901,Okolita Aleksandr Valer''evich,PeeringDB,2021-12-31
197901,Xnet,PeeringDB,2021-12-31
263309,LaraNet Telecomunicações e Serviços,PeeringDB,2021-12-31
263309,LaraNet,PeeringDB,2021-12-31
264086,Vip Online,PeeringDB,2021-12-31
10397,Momentum Telecom AS10397,PeeringDB,2021-12-31
10397,Momentum Telecom,PeeringDB,2021-12-31
136454,Fiber-SAT ISP,PeeringDB,2021-12-31
136454,FBSAT,PeeringDB,2021-12-31
137158,A-net Communication India,PeeringDB,2021-12-31
201329,reinachbl,PeeringDB,2021-12-31
132146,Rich Top EC,PeeringDB,2021-12-31
267111,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,PeeringDB,2021-12-31
267111,SENAC - RN,PeeringDB,2021-12-31
263947,Tavares & Repolho,PeeringDB,2021-12-31
263947,VirttualSpace,PeeringDB,2021-12-31
263840,J M Souza Oliveira,PeeringDB,2021-12-31
263840,Jsouzanet,PeeringDB,2021-12-31
393914,Invitae Corporation,PeeringDB,2021-12-31
200410,Scoon Hardware Lab,PeeringDB,2021-12-31
200410,SHL,PeeringDB,2021-12-31
63069,Sureline Telecom,PeeringDB,2021-12-31
63069,Sureline Broadband,PeeringDB,2021-12-31
21100,ITL Company AS21100,PeeringDB,2021-12-31
15626,ITL Company AS15626,PeeringDB,2021-12-31
38320,Maxindo Mitra Solusi,PeeringDB,2021-12-31
38320,mms,PeeringDB,2021-12-31
264521,SLIM NET TELECOM,PeeringDB,2021-12-31
264897,SKYMAX TELECOMUNICAÇÕES,PeeringDB,2021-12-31
268584,jws provedores internet eirele,PeeringDB,2021-12-31
266646,MEYER TELECOM,PeeringDB,2021-12-31
45305,Lintas Data Prima,PeeringDB,2021-12-31
45305,LDP,PeeringDB,2021-12-31
52167,Legendary Hosts,PeeringDB,2021-12-31
52167,Teconica,PeeringDB,2021-12-31
41297,ABAKS,PeeringDB,2021-12-31
41297,ABAKS Adam Dlugosz,PeeringDB,2021-12-31
138296,Juweriyah Networks,PeeringDB,2021-12-31
138296,jeebr,PeeringDB,2021-12-31
48522,CGl Nederland,PeeringDB,2021-12-31
48522,CGI,PeeringDB,2021-12-31
264138,INTERLES COMUNICACOES LTDA,PeeringDB,2021-12-31
264138,INTERLES,PeeringDB,2021-12-31
11894,Service Credit Union,PeeringDB,2021-12-31
11894,Service Federal Credit Union,PeeringDB,2021-12-31
138220,Raftar Networks,PeeringDB,2021-12-31
266762,SMART COM (BELIZE),PeeringDB,2021-12-31
268464,IAGO GUERRA RESENDE COMUNICACOES,PeeringDB,2021-12-31
62710,RACK911,PeeringDB,2021-12-31
62710,R911,PeeringDB,2021-12-31
35135,Bank of Lithuania,PeeringDB,2021-12-31
8466,Ihsan Dogramaci Bilkent University,PeeringDB,2021-12-31
8466,tr.bilkent,PeeringDB,2021-12-31
137624,Ebenezar Communications,PeeringDB,2021-12-31
23691,Multi Teknologi Sejahtra,PeeringDB,2021-12-31
268521,PONTO.COM TELECOM,PeeringDB,2021-12-31
268521,Ponto.Com Telecom,PeeringDB,2021-12-31
210162,SoftLink,PeeringDB,2021-12-31
210162,SOFTLINK LTD,PeeringDB,2021-12-31
31515,INMARSAT GLOBAL,PeeringDB,2021-12-31
267232,Good Net Provedor de Internet Ltda - EPP,PeeringDB,2021-12-31
267232,GoodNetX,PeeringDB,2021-12-31
14176,Rhoann Enterprises,PeeringDB,2021-12-31
263732,PANDA CONECT,PeeringDB,2021-12-31
37323,Netpage Company,PeeringDB,2021-12-31
137084,Sense Connect It,PeeringDB,2021-12-31
131627,Peicity Digital Cable Television,PeeringDB,2021-12-31
49920,Flowbird,PeeringDB,2021-12-31
49920,Parkeon,PeeringDB,2021-12-31
37192,ECNX,PeeringDB,2021-12-31
268456,UNIWEB INTERNET,PeeringDB,2021-12-31
268594,Frederico Potter,PeeringDB,2021-12-31
137366,iForte Solusi Infotek IPTransit,PeeringDB,2021-12-31
137366,iFORTE IPTRANSIT,PeeringDB,2021-12-31
265816,DELCO IMAGEN,PeeringDB,2021-12-31
265816,DELCO DIGITAL,PeeringDB,2021-12-31
268609,W2A TELECOM SERVICOS E COMERCIO DE,PeeringDB,2021-12-31
268609,W2A TELECOM,PeeringDB,2021-12-31
133557,Loop Networks,PeeringDB,2021-12-31
133557,Loopnet,PeeringDB,2021-12-31
22065,LFL-9,PeeringDB,2021-12-31
133137,Bemobile,PeeringDB,2021-12-31
133137,Bmobile  Ltd,PeeringDB,2021-12-31
133137,4G,PeeringDB,2021-12-31
133137,3G Telecommunications Company,PeeringDB,2021-12-31
5473,Iterika,PeeringDB,2021-12-31
201283,grandcentrix GmbH,PeeringDB,2021-12-31
9504,BionicNet,PeeringDB,2021-12-31
9504,BIONIC-9504,PeeringDB,2021-12-31
52039,SIB,PeeringDB,2021-12-31
33089,Xaccel Networks,PeeringDB,2021-12-31
132543,Nextgen Networks,PeeringDB,2021-12-31
132543,Nextgen Networks Limited,PeeringDB,2021-12-31
267478,GARDEN SAT PROVEDOR DE INTERNET,PeeringDB,2021-12-31
267478,GS - Telecom,PeeringDB,2021-12-31
55792,Datec PNG,PeeringDB,2021-12-31
18772,Sky Lakes Medical Center,PeeringDB,2021-12-31
18117,NTT Communications ICT Solutions,PeeringDB,2021-12-31
18117,HarbourMSP,PeeringDB,2021-12-31
18117,NTTICT,PeeringDB,2021-12-31
63679,Jiangsu Cloud Together Information Technology Co.,PeeringDB,2021-12-31
268596,ITANETBAHIA COMUNICAÇÃO MULTIMIDIA EIRELE,PeeringDB,2021-12-31
268596,IBTELECOM,PeeringDB,2021-12-31
267138,IP SOLUCOES TECNOLOGICAS LTDA - ME,PeeringDB,2021-12-31
267138,IP TELECOM,PeeringDB,2021-12-31
40336,Jacobi International,PeeringDB,2021-12-31
137449,SKYNET CHOWMUHANI,PeeringDB,2021-12-31
396866,Ozarks Electric Cooperative Corporation,PeeringDB,2021-12-31
396866,OECC,PeeringDB,2021-12-31
42181,Sintagma,PeeringDB,2021-12-31
42181,Asseco Lithuania,PeeringDB,2021-12-31
61205,INFOMIL,PeeringDB,2021-12-31
204149,Afnan-Harith,PeeringDB,2021-12-31
204149,Afnan Alharith Trading Company,PeeringDB,2021-12-31
26527,LightWave Networks,PeeringDB,2021-12-31
268619,BROTHERNET,PeeringDB,2021-12-31
268560,VIPTELECOM INTERNET BANDA LARGA,PeeringDB,2021-12-31
268560,VIP TELECOM,PeeringDB,2021-12-31
264328,ECLIPSE TELECOM,PeeringDB,2021-12-31
264328,ECLIPSE,PeeringDB,2021-12-31
264595,FALCÃO NET,PeeringDB,2021-12-31
268551,DMC TELECOM,PeeringDB,2021-12-31
267366,: F L SALVIANO PROVEDORES,PeeringDB,2021-12-31
267366,Playnet,PeeringDB,2021-12-31
52326,PRONETWORK,PeeringDB,2021-12-31
52326,PRONET,PeeringDB,2021-12-31
396951,TransCanada Pipelines AS396951,PeeringDB,2021-12-31
394650,TransCanada Pipelines AS394650,PeeringDB,2021-12-31
23229,TransCanada Pipelines AS23229,PeeringDB,2021-12-31
396960,TransCanada Pipelines AS396960,PeeringDB,2021-12-31
2552,WUSTL,PeeringDB,2021-12-31
2552,WashU,PeeringDB,2021-12-31
25887,SLIAC,PeeringDB,2021-12-31
47095,Murray Electric System,PeeringDB,2021-12-31
263979,CYBERNETRS,PeeringDB,2021-12-31
135654,Internet @ Home,PeeringDB,2021-12-31
328328,Viva Broadband,PeeringDB,2021-12-31
264008,LANCA & MANTOANI SERVICOS DE INFORMATICA,PeeringDB,2021-12-31
393836,GSG,PeeringDB,2021-12-31
267160,JARDIMNET SERVICOS DE INFORMATICA E REDES,PeeringDB,2021-12-31
267160,JARDIMNET,PeeringDB,2021-12-31
15250,USFamily.net,PeeringDB,2021-12-31
15250,Velocity Telephone,PeeringDB,2021-12-31
15250,Gigabit Minnesota,PeeringDB,2021-12-31
15250,Xpandable Technology,PeeringDB,2021-12-31
262806,F1NET,PeeringDB,2021-12-31
262806,F1NET TELECOM,PeeringDB,2021-12-31
262821,PHS Internet e Suprimentos,PeeringDB,2021-12-31
262821,POWERNET TELECOM,PeeringDB,2021-12-31
17207,Colorado College,PeeringDB,2021-12-31
39365,Microlines,PeeringDB,2021-12-31
134844,ACCESS 4,PeeringDB,2021-12-31
26558,Freewheel Media,PeeringDB,2021-12-31
136224,City Online,PeeringDB,2021-12-31
267172,BORBA E ANDRADE,PeeringDB,2021-12-31
266017,FILENO E GALENO,PeeringDB,2021-12-31
63078,A. Duda & Sons,PeeringDB,2021-12-31
266779,ANMAX Telecom,PeeringDB,2021-12-31
263243,BRIDGE TELECOM,PeeringDB,2021-12-31
263243,Bridgetelecom,PeeringDB,2021-12-31
46380,BAC,PeeringDB,2021-12-31
138210,KUGELBLITZ,PeeringDB,2021-12-31
25039,Linde,PeeringDB,2021-12-31
264571,Netfar Informatica,PeeringDB,2021-12-31
4658,2012 Limited,PeeringDB,2021-12-31
268631,CALU.COM,PeeringDB,2021-12-31
134879,PCL Broadband,PeeringDB,2021-12-31
268452,rosemiro alves da maia,PeeringDB,2021-12-31
268452,flashspeednet,PeeringDB,2021-12-31
43338,TSG Interactive Services Ltd,PeeringDB,2021-12-31
43338,48536,PeeringDB,2021-12-31
394548,netBlazr Boston,PeeringDB,2021-12-31
201078,Multihouse,PeeringDB,2021-12-31
138364,UNIFY NETSOL,PeeringDB,2021-12-31
138364,UNIFYNETSOL-IN,PeeringDB,2021-12-31
138222,Coreaura Communication,PeeringDB,2021-12-31
138222,Hibird InfoSoft Pvt Ltd,PeeringDB,2021-12-31
133192,Ultimate Mobile,PeeringDB,2021-12-31
133192,Ultimate Mobile Limited,PeeringDB,2021-12-31
63678,Jiangsu Cloud Ever Information Technology,PeeringDB,2021-12-31
266887,SOCIEDAD GAMACON LIMITADA,PeeringDB,2021-12-31
266887,Gamacon,PeeringDB,2021-12-31
59492,Media IT 27,PeeringDB,2021-12-31
262719,Microdata de Lucélia Serviços de Provedores Ltda,PeeringDB,2021-12-31
262719,MicrodataNet Soluções em Internet (MR),PeeringDB,2021-12-31
268632,CONNECTION LAN GAMES E INTERNET,PeeringDB,2021-12-31
268632,CONNECTION LINKS,PeeringDB,2021-12-31
135448,Bukalapak.com AS135448,PeeringDB,2021-12-31
135448,Bukalapak.com,PeeringDB,2021-12-31
138802,Bukalapak.com AS138802,PeeringDB,2021-12-31
138802,Bukalapak.com,PeeringDB,2021-12-31
38614,IDS Bangladesh,PeeringDB,2021-12-31
267668,Gigaweb Tecnologia,PeeringDB,2021-12-31
210095,TAYF AL-MADAR,PeeringDB,2021-12-31
266835,ELECTRONET,PeeringDB,2021-12-31
266835,Electrored,PeeringDB,2021-12-31
25718,Turismo Cocha,PeeringDB,2021-12-31
264761,Ergon Cable SRL,PeeringDB,2021-12-31
28053,ONEMAX,PeeringDB,2021-12-31
264852,BREÑAS CABLE COLOR,PeeringDB,2021-12-31
267289,SCON FIBRAS,PeeringDB,2021-12-31
48505,Kylos,PeeringDB,2021-12-31
268577,J. K. TELECOM,PeeringDB,2021-12-31
397116,Wellesley Municipal Light Plant,PeeringDB,2021-12-31
264742,Quitilipi Televisora Color,PeeringDB,2021-12-31
64474,M5i,PeeringDB,2021-12-31
56755,Securebit,PeeringDB,2021-12-31
50892,"SBIX Fremont, United States",PeeringDB,2021-12-31
268349,ALAGOINHAS TELECOM,PeeringDB,2021-12-31
268349,ALAGOINHASTELECOM,PeeringDB,2021-12-31
394449,FYBERCOM,PeeringDB,2021-12-31
394449,FyberCom,PeeringDB,2021-12-31
54648,CALBROADBAND,PeeringDB,2021-12-31
262537,DataSafeIT Soluções em Tecnologia,PeeringDB,2021-12-31
132304,CLOUDEST (HK),PeeringDB,2021-12-31
134250,Siliguri Meghrekha Net Services,PeeringDB,2021-12-31
134250,THESAINET,PeeringDB,2021-12-31
13303,University of Nis,PeeringDB,2021-12-31
13303,Univerzitet u Nišu,PeeringDB,2021-12-31
265857,OLMEDO OSVALDO ANDRES,PeeringDB,2021-12-31
136873,MEGADATA,PeeringDB,2021-12-31
136873,MEGADATA-ISP,PeeringDB,2021-12-31
133711,Home Broadband Services,PeeringDB,2021-12-31
263156,Infosuporte Tecnologia em Infomática Ltda.,PeeringDB,2021-12-31
263156,Infosuporte Internet,PeeringDB,2021-12-31
57498,SMART-M SOLUTIONS,PeeringDB,2021-12-31
266263,LINKMINAS TELECOMUNICAÇÕES LTDA,PeeringDB,2021-12-31
16058,Gabon Telecom,PeeringDB,2021-12-31
58460,Digicel (PNG),PeeringDB,2021-12-31
200278,KNT Internet,PeeringDB,2021-12-31
327772,Fulloutput 1086,PeeringDB,2021-12-31
205039,Beacon Broadband,PeeringDB,2021-12-31
31605,Canal S,PeeringDB,2021-12-31
37420,University of Jos,PeeringDB,2021-12-31
37420,Unijos,PeeringDB,2021-12-31
268388,ALVES & OLIVEIRA INFORMATICA,PeeringDB,2021-12-31
137659,Jaipur Internet,PeeringDB,2021-12-31
137659,Jaipur Internet Technology Pvt Ltd,PeeringDB,2021-12-31
397149,Hosting Essentials,PeeringDB,2021-12-31
22890,Nebraska Colocation Centers,PeeringDB,2021-12-31
22890,Nebraska Data Centers,PeeringDB,2021-12-31
265854,COAXIL,PeeringDB,2021-12-31
37908,KIBI Cable Television,PeeringDB,2021-12-31
37908,KBC,PeeringDB,2021-12-31
133248,THE SKY INTERNET,PeeringDB,2021-12-31
128,Advanced Decision Systems,PeeringDB,2021-12-31
393737,Plains Internet,PeeringDB,2021-12-31
210091,KeenSystems,PeeringDB,2021-12-31
266322,E. SILVA AZEDO,PeeringDB,2021-12-31
266322,GVNET,PeeringDB,2021-12-31
202281,C3,PeeringDB,2021-12-31
134447,Vision East,PeeringDB,2021-12-31
134447,VisionEast,PeeringDB,2021-12-31
134447,VisionBB,PeeringDB,2021-12-31
134447,Vision Broadband,PeeringDB,2021-12-31
397031,GALAXYGATE,PeeringDB,2021-12-31
397031,GalaxyGate,PeeringDB,2021-12-31
134162,ADVANCED WIRELESS NETWORK COMPANY,PeeringDB,2021-12-31
50033,Patientsky Hosting,PeeringDB,2021-12-31
