FROM_NODE,TO_NODE,SOURCE,ASOF_DATE
level_3_communications_pop_white_plains__ct,level_3_communications_pop_stamford__ct,Internet Atlas,2013-08-16
level_3_communications_pop_white_plains__ny,level_3_communications_pop_albany__ny,Internet Atlas,2013-08-16
level_3_communications_pop_white_plains__ny,level_3_communications_pop_poughkeepsie__ny,Internet Atlas,2013-08-16
level_3_communications_pop_whitesands__uk,level_3_communications_pop_bellport__ny*,Internet Atlas,2013-08-16
level_3_communications_pop_whitesands__uk,level_3_communications_pop_beverwijk__netherlands*,Internet Atlas,2013-08-16
level_3_communications_pop_whitesands__uk,level_3_communications_pop_bude__uk*,Internet Atlas,2013-08-16
level_3_communications_pop_whitesands__uk,level_3_communications_pop_kilmore_quay__ireland*,Internet Atlas,2013-08-16
level_3_communications_pop_whitesands__uk,level_3_communications_pop_paris__france*,Internet Atlas,2013-08-16
level_3_communications_pop_wichita__ks,level_3_communications_pop_kansas_city__ks,Internet Atlas,2013-08-16
level_3_communications_pop_wichita__ks,level_3_communications_pop_oklahoma_city__ok,Internet Atlas,2013-08-16
level_3_communications_pop_williamsport__pa,level_3_communications_pop_scranton__pa,Internet Atlas,2013-08-16
level_3_communications_pop_winchester__uk,level_3_communications_pop_salisbury__uk,Internet Atlas,2013-08-16
level_3_communications_pop_winchester__va,level_3_communications_pop_carlisle__pa,Internet Atlas,2013-08-16
level_3_communications_pop_winchester__va,level_3_communications_pop_washington__dc,Internet Atlas,2013-08-16
level_3_communications_pop_winston_salem__nc,level_3_communications_pop_greensboro__nc,Internet Atlas,2013-08-16
level_3_communications_pop_winter_haven__fl,level_3_communications_pop_lakeland__fl,Internet Atlas,2013-08-16
level_3_communications_pop_winter_haven__fl,level_3_communications_pop_miami__fl,Internet Atlas,2013-08-16
level_3_communications_pop_wolverhampton__uk,level_3_communications_pop_birmingham__uk,Internet Atlas,2013-08-16
level_3_communications_pop_worcester__ma,level_3_communications_pop_framingham__ma,Internet Atlas,2013-08-16
level_3_communications_pop_worcester__ma,level_3_communications_pop_providence__ri,Internet Atlas,2013-08-16
level_3_communications_pop_worcester__ma,level_3_communications_pop_springfield__ma,Internet Atlas,2013-08-16
level_3_communications_pop_york__pa,level_3_communications_pop_allentown__pa,Internet Atlas,2013-08-16
level_3_communications_pop_york__uk,level_3_communications_pop_leeds__uk*,Internet Atlas,2013-08-16
level_3_communications_pop_youngstown__oh,level_3_communications_pop_pittsburgh__pa,Internet Atlas,2013-08-16
level_3_communications_pop_zagreb__croatia,level_3_communications_pop_ljubljana__slovenia,Internet Atlas,2013-08-16
level_3_communications_pop_zurich__switzerland,level_3_communications_pop_milan__italy*,Internet Atlas,2013-08-16
lidero1,lidero2,Internet Atlas,2013-08-16
lidero10,lidero11,Internet Atlas,2013-08-16
lidero11,lidero12,Internet Atlas,2013-08-16
lidero12,lidero17,Internet Atlas,2013-08-16
lidero13,lidero14,Internet Atlas,2013-08-16
lidero14,lidero15,Internet Atlas,2013-08-16
lidero15,lidero16,Internet Atlas,2013-08-16
lidero16,lidero1,Internet Atlas,2013-08-16
lidero17,lidero18,Internet Atlas,2013-08-16
lidero18,lidero19,Internet Atlas,2013-08-16
lidero19,lidero12,Internet Atlas,2013-08-16
lidero2,lidero3,Internet Atlas,2013-08-16
lidero3,lidero4,Internet Atlas,2013-08-16
lidero4,lidero5,Internet Atlas,2013-08-16
lidero4,lidero6,Internet Atlas,2013-08-16
lidero5,lidero13,Internet Atlas,2013-08-16
lidero6,lidero7,Internet Atlas,2013-08-16
lidero7,lidero8,Internet Atlas,2013-08-16
lidero8,lidero1,Internet Atlas,2013-08-16
lidero9,lidero3,Internet Atlas,2013-08-16
lighttowerFiber1,lighttowerFiber2,Internet Atlas,2013-08-16
lighttowerFiber1,lighttowerFiber3,Internet Atlas,2013-08-16
lighttowerFiber1,lighttowerFiber4,Internet Atlas,2013-08-16
lighttowerFiber1,lighttowerFiber5,Internet Atlas,2013-08-16
lighttowerFiber1,lighttowerFiber6,Internet Atlas,2013-08-16
lighttowerFiber1,lighttowerFiber7,Internet Atlas,2013-08-16
lighttowerFiber11,lighttowerFiber24,Internet Atlas,2013-08-16
lighttowerFiber12,lighttowerFiber25,Internet Atlas,2013-08-16
lighttowerFiber12,lighttowerFiber35,Internet Atlas,2013-08-16
lighttowerFiber13,lighttowerFiber26,Internet Atlas,2013-08-16
lighttowerFiber14,lighttowerFiber15,Internet Atlas,2013-08-16
lighttowerFiber14,lighttowerFiber27,Internet Atlas,2013-08-16
lighttowerFiber15,lighttowerFiber18,Internet Atlas,2013-08-16
lighttowerFiber16,lighttowerFiber28,Internet Atlas,2013-08-16
lighttowerFiber17,lighttowerFiber27,Internet Atlas,2013-08-16
lighttowerFiber18,lighttowerFiber19,Internet Atlas,2013-08-16
lighttowerFiber18,lighttowerFiber29,Internet Atlas,2013-08-16
lighttowerFiber19,lighttowerFiber30,Internet Atlas,2013-08-16
lighttowerFiber19,lighttowerFiber31,Internet Atlas,2013-08-16
lighttowerFiber2,lighttowerFiber3,Internet Atlas,2013-08-16
lighttowerFiber21,lighttowerFiber32,Internet Atlas,2013-08-16
lighttowerFiber22,lighttowerFiber33,Internet Atlas,2013-08-16
lighttowerFiber22,lighttowerFiber34,Internet Atlas,2013-08-16
lighttowerFiber24,lighttowerFiber35,Internet Atlas,2013-08-16
lighttowerFiber26,lighttowerFiber36,Internet Atlas,2013-08-16
lighttowerFiber28,lighttowerFiber37,Internet Atlas,2013-08-16
lighttowerFiber28,lighttowerFiber38,Internet Atlas,2013-08-16
lighttowerFiber28,lighttowerFiber39,Internet Atlas,2013-08-16
lighttowerFiber29,lighttowerFiber31,Internet Atlas,2013-08-16
lighttowerFiber29,lighttowerFiber40,Internet Atlas,2013-08-16
lighttowerFiber29,lighttowerFiber41,Internet Atlas,2013-08-16
lighttowerFiber29,lighttowerFiber42,Internet Atlas,2013-08-16
lighttowerFiber3,lighttowerFiber4,Internet Atlas,2013-08-16
lighttowerFiber30,lighttowerFiber36,Internet Atlas,2013-08-16
lighttowerFiber30,lighttowerFiber43,Internet Atlas,2013-08-16
lighttowerFiber31,lighttowerFiber44,Internet Atlas,2013-08-16
lighttowerFiber32,lighttowerFiber35,Internet Atlas,2013-08-16
lighttowerFiber32,lighttowerFiber45,Internet Atlas,2013-08-16
lighttowerFiber32,lighttowerFiber46,Internet Atlas,2013-08-16
lighttowerFiber34,lighttowerFiber47,Internet Atlas,2013-08-16
lighttowerFiber36,lighttowerFiber43,Internet Atlas,2013-08-16
lighttowerFiber36,lighttowerFiber50,Internet Atlas,2013-08-16
lighttowerFiber37,lighttowerFiber50,Internet Atlas,2013-08-16
lighttowerFiber38,lighttowerFiber51,Internet Atlas,2013-08-16
lighttowerFiber41,lighttowerFiber52,Internet Atlas,2013-08-16
lighttowerFiber42,lighttowerFiber52,Internet Atlas,2013-08-16
lighttowerFiber43,lighttowerFiber50,Internet Atlas,2013-08-16
lighttowerFiber43,lighttowerFiber51,Internet Atlas,2013-08-16
lighttowerFiber44,lighttowerFiber53,Internet Atlas,2013-08-16
lighttowerFiber48,lighttowerFiber49,Internet Atlas,2013-08-16
lighttowerFiber5,lighttowerFiber8,Internet Atlas,2013-08-16
lighttowerFiber55,lighttowerFiber56,Internet Atlas,2013-08-16
lighttowerFiber56,lighttowerFiber57,Internet Atlas,2013-08-16
lighttowerFiber57,lighttowerFiber58,Internet Atlas,2013-08-16
lighttowerFiber58,lighttowerFiber59,Internet Atlas,2013-08-16
lighttowerFiber59,lighttowerFiber60,Internet Atlas,2013-08-16
lighttowerFiber6,lighttowerFiber10,Internet Atlas,2013-08-16
lighttowerFiber6,lighttowerFiber11,Internet Atlas,2013-08-16
lighttowerFiber6,lighttowerFiber12,Internet Atlas,2013-08-16
lighttowerFiber6,lighttowerFiber13,Internet Atlas,2013-08-16
lighttowerFiber6,lighttowerFiber9,Internet Atlas,2013-08-16
lighttowerFiber62,lighttowerFiber63,Internet Atlas,2013-08-16
lighttowerFiber7,lighttowerFiber13,Internet Atlas,2013-08-16
lighttowerFiber7,lighttowerFiber14,Internet Atlas,2013-08-16
lighttowerFiber7,lighttowerFiber16,Internet Atlas,2013-08-16
lighttowerFiber7,lighttowerFiber17,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber17,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber18,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber19,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber20,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber21,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber22,Internet Atlas,2013-08-16
lighttowerFiber8,lighttowerFiber23,Internet Atlas,2013-08-16
lighttowerFiber9,lighttowerFiber23,Internet Atlas,2013-08-16
linx1,linx10,Internet Atlas,2013-08-16
linx1,linx11,Internet Atlas,2013-08-16
linx1,linx2,Internet Atlas,2013-08-16
linx1,linx3,Internet Atlas,2013-08-16
linx1,linx6,Internet Atlas,2013-08-16
linx1,linx7,Internet Atlas,2013-08-16
linx10,linx4,Internet Atlas,2013-08-16
linx10,linx5,Internet Atlas,2013-08-16
linx10,linx6,Internet Atlas,2013-08-16
linx10,linx8,Internet Atlas,2013-08-16
linx10,linx9,Internet Atlas,2013-08-16
linx11,linx4,Internet Atlas,2013-08-16
linx15,linx16,Internet Atlas,2013-08-16
linx15,linx17,Internet Atlas,2013-08-16
linx16,linx17,Internet Atlas,2013-08-16
linx2,linx4,Internet Atlas,2013-08-16
linx3,linx2,Internet Atlas,2013-08-16
linx3,linx4,Internet Atlas,2013-08-16
linx3,linx5,Internet Atlas,2013-08-16
linx3,linx7,Internet Atlas,2013-08-16
linx4,linx5,Internet Atlas,2013-08-16
linx4,linx8,Internet Atlas,2013-08-16
linx6,linx4,Internet Atlas,2013-08-16
linx6,linx5,Internet Atlas,2013-08-16
linx7,linx10,Internet Atlas,2013-08-16
linx7,linx11,Internet Atlas,2013-08-16
linx7,linx4,Internet Atlas,2013-08-16
linx7,linx5,Internet Atlas,2013-08-16
linx7,linx6,Internet Atlas,2013-08-16
linx7,linx8,Internet Atlas,2013-08-16
linxT1,linxT3,Internet Atlas,2013-08-16
linxT10,linxT11,Internet Atlas,2013-08-16
linxT10,linxT18,Internet Atlas,2013-08-16
linxT11,linxT16,Internet Atlas,2013-08-16
linxT11,linxT19,Internet Atlas,2013-08-16
linxT11,linxT20,Internet Atlas,2013-08-16
linxT12,linxT16,Internet Atlas,2013-08-16
linxT13,linxT14,Internet Atlas,2013-08-16
linxT15,linxT16,Internet Atlas,2013-08-16
linxT16,linxT20,Internet Atlas,2013-08-16
linxT16,linxT21,Internet Atlas,2013-08-16
linxT2,linxT3,Internet Atlas,2013-08-16
linxT3,linxT10,Internet Atlas,2013-08-16
linxT3,linxT4,Internet Atlas,2013-08-16
linxT3,linxT8,Internet Atlas,2013-08-16
linxT4,linxT13,Internet Atlas,2013-08-16
linxT4,linxT3,Internet Atlas,2013-08-16
linxT4,linxT5,Internet Atlas,2013-08-16
linxT4,linxT6,Internet Atlas,2013-08-16
linxT4,linxT7,Internet Atlas,2013-08-16
linxT5,linxT12,Internet Atlas,2013-08-16
linxT5,linxT7,Internet Atlas,2013-08-16
linxT7,linxT13,Internet Atlas,2013-08-16
linxT8,linxT14,Internet Atlas,2013-08-16
linxT8,linxT17,Internet Atlas,2013-08-16
linxT8,linxT9,Internet Atlas,2013-08-16
linxT9,linxT10,Internet Atlas,2013-08-16
linxT9,linxT15,Internet Atlas,2013-08-16
liquidTel1,liquidTel10,Internet Atlas,2013-08-16
liquidTel1,liquidTel11,Internet Atlas,2013-08-16
liquidTel1,liquidTel12,Internet Atlas,2013-08-16
liquidTel1,liquidTel2,Internet Atlas,2013-08-16
liquidTel1,liquidTel3,Internet Atlas,2013-08-16
liquidTel1,liquidTel4,Internet Atlas,2013-08-16
liquidTel1,liquidTel5,Internet Atlas,2013-08-16
liquidTel1,liquidTel6,Internet Atlas,2013-08-16
liquidTel1,liquidTel7,Internet Atlas,2013-08-16
liquidTel1,liquidTel8,Internet Atlas,2013-08-16
liquidTel1,liquidTel9,Internet Atlas,2013-08-16
liquidTel13,liquidTel17,Internet Atlas,2013-08-16
liquidTel13,liquidTel18,Internet Atlas,2013-08-16
liquidTel13,liquidTel19,Internet Atlas,2013-08-16
liquidTel13,liquidTel20,Internet Atlas,2013-08-16
liquidTel15,liquidTel21,Internet Atlas,2013-08-16
liquidTel15,liquidTel22,Internet Atlas,2013-08-16
liquidTel16,liquidTel23,Internet Atlas,2013-08-16
liquidTel17,liquidTel18,Internet Atlas,2013-08-16
liquidTel17,liquidTel19,Internet Atlas,2013-08-16
liquidTel17,liquidTel20,Internet Atlas,2013-08-16
liquidTel18,liquidTel19,Internet Atlas,2013-08-16
liquidTel18,liquidTel20,Internet Atlas,2013-08-16
liquidTel19,liquidTel24,Internet Atlas,2013-08-16
liquidTel19,liquidTel25,Internet Atlas,2013-08-16
liquidTel19,liquidTel26,Internet Atlas,2013-08-16
liquidTel2,liquidTel3,Internet Atlas,2013-08-16
liquidTel2,liquidTel4,Internet Atlas,2013-08-16
liquidTel2,liquidTel5,Internet Atlas,2013-08-16
liquidTel20,liquidTel27,Internet Atlas,2013-08-16
liquidTel20,liquidTel28,Internet Atlas,2013-08-16
liquidTel21,liquidTel22,Internet Atlas,2013-08-16
liquidTel21,liquidTel29,Internet Atlas,2013-08-16
liquidTel22,liquidTel30,Internet Atlas,2013-08-16
liquidTel22,liquidTel31,Internet Atlas,2013-08-16
liquidTel22,liquidTel32,Internet Atlas,2013-08-16
liquidTel23,liquidTel33,Internet Atlas,2013-08-16
liquidTel24,liquidTel34,Internet Atlas,2013-08-16
liquidTel25,liquidTel26,Internet Atlas,2013-08-16
liquidTel26,liquidTel35,Internet Atlas,2013-08-16
liquidTel27,liquidTel36,Internet Atlas,2013-08-16
liquidTel27,liquidTel37,Internet Atlas,2013-08-16
liquidTel28,liquidTel38,Internet Atlas,2013-08-16
liquidTel3,liquidTel13,Internet Atlas,2013-08-16
liquidTel3,liquidTel14,Internet Atlas,2013-08-16
liquidTel3,liquidTel15,Internet Atlas,2013-08-16
liquidTel3,liquidTel16,Internet Atlas,2013-08-16
liquidTel3,liquidTel4,Internet Atlas,2013-08-16
liquidTel3,liquidTel5,Internet Atlas,2013-08-16
liquidTel30,liquidTel39,Internet Atlas,2013-08-16
liquidTel30,liquidTel40,Internet Atlas,2013-08-16
liquidTel31,liquidTel32,Internet Atlas,2013-08-16
liquidTel31,liquidTel41,Internet Atlas,2013-08-16
liquidTel32,liquidTel41,Internet Atlas,2013-08-16
liquidTel33,liquidTel30,Internet Atlas,2013-08-16
liquidTel34,liquidTel43,Internet Atlas,2013-08-16
liquidTel34,liquidTel44,Internet Atlas,2013-08-16
liquidTel35,liquidTel43,Internet Atlas,2013-08-16
liquidTel35,liquidTel45,Internet Atlas,2013-08-16
liquidTel36,liquidTel37,Internet Atlas,2013-08-16
liquidTel37,liquidTel46,Internet Atlas,2013-08-16
liquidTel37,liquidTel47,Internet Atlas,2013-08-16
liquidTel38,liquidTel48,Internet Atlas,2013-08-16
liquidTel38,liquidTel49,Internet Atlas,2013-08-16
liquidTel38,liquidTel50,Internet Atlas,2013-08-16
liquidTel39,liquidTel41,Internet Atlas,2013-08-16
liquidTel4,liquidTel5,Internet Atlas,2013-08-16
liquidTel40,liquidTel51,Internet Atlas,2013-08-16
liquidTel41,liquidTel52,Internet Atlas,2013-08-16
liquidTel41,liquidTel53,Internet Atlas,2013-08-16
liquidTel41,liquidTel54,Internet Atlas,2013-08-16
liquidTel41,liquidTel55,Internet Atlas,2013-08-16
liquidTel42,liquidTel56,Internet Atlas,2013-08-16
liquidTel43,liquidTel42,Internet Atlas,2013-08-16
liquidTel44,liquidTel57,Internet Atlas,2013-08-16
liquidTel44,liquidTel58,Internet Atlas,2013-08-16
liquidTel45,liquidTel28,Internet Atlas,2013-08-16
