CITY_NAME,STATE_PROVINCE,COUNTRY_CODE,CITY_LATITUDE,CITY_LONGITUDE
Nsukka,Enugu,NG,6.86703432101,7.38336299503
Uyo,Akwa Ibom,NG,5.0079960555,7.84999852368
Aba,Abia,NG,5.10039796846,7.34998001977
Malabo,Bioko Norte,GQ,3.75001527803,8.78327754582
Douala,Littoral,CM,4.06040976859,9.70999100611
Kribi,Sud,CM,2.94042645153,9.91003047551
Nkongsamba,Littoral,CM,4.96040651338,9.94000280624
Bamenda,Nord-Ouest,CM,5.9599837432,10.1500158271
Kumbo,Nord-Ouest,CM,6.22038128552,10.6800093167
Bafang,Ouest,CM,5.170393696,10.1799881578
Mayumba,Nyanga,GA,-3.41660154329,10.6500369859
Ndende,Ngounié,GA,-2.38291786816,11.3832738837
Kayes,Bouenza,CG,-4.18001747754,13.2800056546
Kimpese,Bas-Congo,CD,-5.54959796257,14.4333202705
Mossendjo,Niari,CG,-2.93962807324,12.7199881578
Loubomo,Niari,CG,-4.17960406608,12.6700170478
Sibiti,Lékoumou,CG,-3.68960813509,13.3500272203
Franceville,Haut-Ogooué,GA,-1.63329954133,13.5832946357
Tchibanga,Nyanga,GA,-2.85699595718,11.0269984937
Koulamoutou,Ogooué-Lolo,GA,-1.13291664745,12.4833100979
Okandja,Haut-Ogooué,GA,-0.68291827505,13.7833341051
Gamba,Ogooué-Maritime,GA,-2.65003334667,9.99999914413
Mitzik,Wouleu-Ntem,GA,0.78371054982,11.5666218655
Mékambo,Ogoou,GA,1.01708131805,13.9332991116
Tshela,Bas-Congo,CD,-4.96958168653,12.9300011787
Aracati,Ceará,BR,-4.55999428418,-37.7700307633
Djambala,Plateaux,CG,-2.53960081087,14.7499934475
Kenge,Bandundu,CD,-4.82959023145,16.8999397366
Brazzaville,Pool,CG,-4.25918577181,15.2846894925
Gamboma,Plateaux,CG,-1.87948606477,15.8500296617
Bandundu,Bandundu,CD,-3.30999306347,17.3799621162
Mushie,Bandundu,CD,-3.01962319043,16.9200418688
Moanda,Haut-Ogooué,GA,-1.56550006216,13.2000105374
Makokou,Ogooué-Ivindo,GA,0.56708294566,12.8665941962
Bolobo,Bandundu,CD,-2.15952065136,16.2399800198
Madingou,Bouenza,CG,-4.16400294242,13.5540004942
Ewo,Cuvette-Ouest,CG,-0.87959877635,14.8200150133
Owando,Cuvette,CG,-0.47962319042,15.9199995511
Mangai,Bandundu,CD,-4.039612611,19.5300117581
Mongomo,Wele-Nzás,GQ,1.63368450816,11.3165596096
Bitam,Wouleu-Ntem,GA,2.08365704234,11.4833711331
Mbalmayo,Centre,CM,3.52039105114,11.5000109443
Ebebiyín,Wouleu-Ntem,GA,2.15299799566,11.330001556
Evinayong,Centro Sur,GQ,1.44999908525,10.5667025515
Ebolowa,Sud,CM,2.90001548147,11.1500064684
Sembe,Sangha,CG,1.64037660614,14.5800296617
Edéa,Littoral,CM,3.80047731416,10.1199918199
Yaounde,Centre,CM,3.86670066214,11.5166507555
Bafoussam,Ouest,CM,5.49042584118,10.4099482815
Foumban,Ouest,CM,5.73038535453,10.8999958889
Abong Mbang,Est,CM,3.98369610485,13.1833190497
Bélabo,Est,CM,4.93368979789,13.3000044339
Bertoua,Est,CM,4.58042970674,13.6799812405
Batouri,Est,CM,4.43369447725,14.3666059964
Bafia,Centre,CM,4.75039349255,11.2300015855
Meiganga,Adamaoua,CM,6.52049216606,14.2899698473
Oyem,Wouleu-Ntem,GA,1.6166312855,11.5833133531
Ouésso,Sangha,CG,1.60999086396,16.0500174547
Nola,Sangha-Mbaéré,CF,3.53369773245,16.0666055895
Makoua,Cuvette,CG,-0.00957436229,15.6400166409
Impfondo,Likouala,CG,1.64037660614,18.0400251858
Moloundou,Sangha,CG,2.03373760875,15.2166833076
Kaga Bandoro,Nana-Grébizi,CF,6.98038657524,19.1800072822
Carnot,Mambéré-Kadéï,CF,4.93368979789,15.8666177965
Bouar,Nana-Mambéré,CF,5.95001019177,15.5999674059
Mbaïki,Lobaye,CF,3.87042136527,17.9999759508
Bozoum,Ouham-Pendé,CF,6.31699037569,16.383330443
Berbérati,Mambéré-Kadéï,CF,4.24995892223,15.780008096
Bossembélé,Bangui,CF,5.26700278617,17.6500231513
Bangui,Bangui,CF,4.36664430635,18.5582881253
Bossangoa,Ouham,CF,6.48372438448,17.4499836819
Atakpamé,Plateaux,TG,7.53004294731,1.12002437196
Sokodé,Centre,TG,8.99047060031,1.14999670269
Tamale,Northern,GH,9.40041973768,-0.83998519022
Kpalimé,Plateaux,TG,6.90039145805,0.63002844097
Nkawkaw,Eastern,GH,6.55046449679,-0.78001469055
Sotouboua,Centre,TG,8.55700213306,0.98499646233
Iseyin,Oyo,NG,7.97001609185,3.59000280622
Abomey,Zou,BJ,7.19039959607,1.9899971096
Parakou,Borgou,BJ,9.34000998833,2.6200361721
Djougou,Donga,BJ,9.70042726535,1.68004186871
Bawku,Upper East,GH,11.060395934,-0.2399959731
Bassar,Kara,TG,9.26100006832,0.78900357378
Yendi,Northern,GH,9.4337251983,-0.01665043273
Natitingou,Atakora,BJ,10.3204152618,1.38998205426
Abeokuta,Ogun,NG,7.16042726534,3.35001745465
Ouidah,Atlantique,BJ,6.3603727406,2.08999100608
Ife,Osun,NG,7.48043357231,4.56002111677
Idah,Kogi,NG,7.11040447889,6.73993973657
Ijebu Ode,Ogun,NG,6.8204480173,3.92000850283
Akure,Ondo,NG,7.25039593396,5.19998205427
Gusau,Zamfara,NG,12.1704056996,6.65999629581
Oyo,Oyo,NG,7.85043682752,3.92998205427
Ibadan,Oyo,NG,7.38002626437,3.92998205427
Ado Ekiti,Ekiti,NG,7.63037274061,5.21998083357
Owo,Ondo,NG,7.20039898572,5.58998408878
Ilorin,Kwara,NG,8.49001019178,4.5499958889
Ogbomosho,Oyo,NG,8.13000632622,4.23998897158
Iwo,Osun,NG,7.62995932915,4.17999263369
Oshogbo,Osun,NG,7.77036419569,4.56002111677
Bida,Niger,NG,9.08041343072,6.01001013045
Maradi,Maradi,NE,13.4916428822,7.09640376652
Ziniaré,Oubritenga,BF,12.5769960521,-1.29300244167
Fada Ngourma,Gourma,BF,12.0549960523,0.36099945083
Koupéla,Kouritenga,BF,12.1770000385,-0.35600351424
Tenkodogo,Boulgou,BF,11.7804036651,-0.36970381815
Bolgatanga,Upper East,GH,10.7903865753,-0.84998457987
Kandi,Alibori,BJ,11.1303658233,2.94001664085
Gaya,Dosso,NE,11.8881748646,3.44665238304
Diapaga,Tapoa,BF,12.0770010764,1.7960045713
Mango,Savanes,TG,10.3595601592,0.47081335308
Koko,Kebbi,NG,11.4231903269,4.51697464867
Birnin Kebbi,Kebbi,NG,12.450414448,4.19993973656
Dori,Séno,BF,14.0339970951,-0.02799851881
Gorom Gorom,Oudalan,BF,14.4500039837,-0.23329754642
Bogandé,Gnagna,BF,12.9690000324,-0.13799649999
Boulsa,Namentenga,BF,12.6569971413,-0.56899753201
Sebba,Yagha,BF,13.4364122,0.530443
Dosso,Dosso,NE,13.0500160919,3.20000077171
Sokoto,Sokoto,NG,13.0600154815,5.2400312893
Tillabéri,Niamey,NE,14.2120381866,1.45307897808
Niamey,Niamey,NE,13.5167059519,2.11665604514
Djibo,Soum,BF,14.0990040409,-1.62700142072
Ménaka,Gao,ML,15.9166628204,2.3999979234
Birni Nkonni,Tahoua,NE,13.7904360137,5.25992671573
Aguelhok,Kidal,ML,19.4548706248,0.85637121441
Timbuktu,Timbuktu,ML,16.7665851023,-3.01659651835
Ayorou,Niamey,NE,14.7317997426,0.91946813824
Gao,Gao,ML,16.2665897817,-0.05000756977
Benin City,Edo,NG,6.34047731417,5.62000809594
Lagos,Lagos,NG,6.44326165348,3.39153107121
Ikare,Ondo,NG,7.53043052055,5.75999955102
Jos,Plateau,NG,9.9299739776,8.89004105494
Kontagora,Niger,NG,10.4003587025,5.46993973656
Makurdi,Benue,NG,7.72997906385,8.53001135116
Keffi,Nassarawa,NG,8.84903220513,7.87361730819
Lokoja,Kogi,NG,7.80038820285,6.73993973657
Oturkpo,Benue,NG,7.19039959607,8.12998408879
Lafia,Nassarawa,NG,8.49042360324,8.52003779973
Kontcha,Adamaoua,CM,7.96701885877,12.2332995185
Numan,Adamawa,NG,9.46044191379,12.0400296617
Bauchi,Bauchi,NG,10.3103641957,9.84000890976
Wukari,Taraba,NG,7.8704097686,9.78001257187
Kumo,Gombe,NG,10.0457033477,11.2130517158
Wum,Nord-Ouest,CM,6.40042197563,10.0700207099
Eyumojok,Sud-Ouest,CM,5.75035829561,8.98331701522
Ngaoundéré,Adamaoua,CM,7.32036582329,13.579987344
Guider,Nord,CM,9.93038738905,13.9400170478
Jalingo,Taraba,NG,8.90037274061,11.3600194892
Yola,Adamawa,NG,9.20999208469,12.4800028063
Gombe,Gombe,NG,10.290442931,11.1699535712
Moundou,Logone Oriental,TD,8.54998069146,16.0900150133
Laï,Tandjilé,TD,9.39500112329,16.3050034926
Mbe,Nord,CM,7.85043682752,13.6000377997
Garoua,Nord,CM,9.30001242974,13.3900247789
Doba,Logone Oriental,TD,8.65043967583,16.850020303
Kelo,Tandjilé,TD,9.3170656524,15.8000068753
Bongor,Mayo-Kebbi Est,TD,10.2859470814,15.3871638577
Sarh,Mandoul,TD,9.14996990858,18.3900296617
Sibut,Kémo,CF,5.73377016085,19.0833206774
Minna,Niger,NG,9.61999289849,6.5500288479
Zaria,Kaduna,NG,11.0799813018,7.71000972355
Dutse,Jigawa,NG,11.7991890952,9.35033460701
Funtua,Katsina,NG,11.520393696,7.32000768904
Kaduna,Kaduna,NG,10.5200154815,7.44000036483
Kano,Kano,NG,11.9999768259,8.52003779973
Azare,Bauchi,NG,11.6804097686,10.1900133857
Katsina,Katsina,NG,12.9904073272,7.5999905992
Gashua,Yobe,NG,12.8704921661,11.039987344
Madaoua,Tahoua,NE,14.0761808461,5.95859208032
Holguín,Holguín,CU,20.887237975,-76.2630558692
Zinder,Zinder,NE,13.7999961537,8.98331701522
Tahoua,Tahoua,NE,14.8999806915,5.25992671573
Abuja,Federal Capital Territory,NG,9.08333314914,7.53332800155
Damaturu,Yobe,NG,11.748996081,11.9660045725
Maiduguri,Borno,NG,11.849960143,13.1600129788
Mubi,Adamawa,NG,10.2703407989,13.2700321031
Maroua,Extrême-Nord,CM,10.5955664255,14.3246964098
Nguru,Yobe,NG,12.8803882029,10.4499975165
Biu,Borno,NG,10.6204227894,12.1899946682
Bama,Borno,NG,11.520393696,13.6900064684
Pala,Mayo-Kebbi Est,TD,9.35042278944,14.9666210517
Gouré,Zinder,NE,13.9874007354,10.2700085029
Potiskum,Yobe,NG,11.7103820993,11.0799849026
Diffa,Diffa,NE,13.3170540557,12.6088838284
Mao,Kanem,TD,14.1194340199,15.313318236
Ndjamena,Hadjer-Lamis,TD,12.1130965362,15.0491483141
Bol,Lac,TD,13.4589575388,14.7146984443
Agadez,Agadez,NE,16.9958734324,7.98280960962
Lihue,Hawaii,US,21.981512267,-159.371006309
Honolulu,Hawaii,US,21.3068764435,-157.857997886
Cold Bay,Alaska,US,55.2000014436,-162.715091595
Pilot Point,Alaska,US,57.564559956,-157.56912663
Port Heiden,Alaska,US,56.9490936474,-158.626891522
Unalaska,Alaska,US,53.8685840038,-166.531602826
Sand Point,Alaska,US,55.3397086783,-160.497190798
Chignik,Alaska,US,56.2956709993,-158.402228233
Wahiawa,Hawaii,US,21.5030918569,-158.023620852
Nikolski,Alaska,US,52.9384340608,-168.867687624
Hooper Bay,Alaska,US,61.5310878694,-166.096564781
Goodnews Bay,Alaska,US,59.1209926545,-161.587130239
Togiak,Alaska,US,59.070361007,-160.378323433
Mountain Village,Alaska,US,62.0855243115,-163.729009035
Aniak,Alaska,US,61.5787077018,-159.522185712
Quinhagak,Alaska,US,59.7492328075,-161.915786379
Tununak,Alaska,US,60.5854866731,-165.255789227
False Pass,Alaska,US,54.8512113638,-163.415023033
Bethel,Alaska,US,60.7933034456,-161.755796145
Perryville,Alaska,US,55.918613911,-159.151148928
Dillingham,Alaska,US,59.0565603114,-158.480312073
Red Devil,Alaska,US,61.7609963167,-157.312527305
Nyac,Alaska,US,61.0041432893,-159.940480593
Emmonak,Alaska,US,62.7769808137,-164.522991579
Kobuk,Alaska,US,66.9072455029,-156.880977419
Hughes,Alaska,US,66.0491841829,-154.254987836
Lavrentiya,Chukchi Autonomous Okrug,RU,65.5832694694,-171.024997805
Gambell,Alaska,US,63.7797103059,-171.731078737
Provideniya,Chukchi Autonomous Okrug,RU,64.4234952994,-173.225793703
Wainwright,Alaska,US,70.6368886507,-160.038304079
Kivalina,Alaska,US,67.7314922402,-164.485903428
Atka,Alaska,US,52.1964896841,-174.200488731
Mys Shmidta,Chukchi Autonomous Okrug,RU,68.933710957,-179.499984377
Egvekinot,Chukchi Autonomous Okrug,RU,66.3221316562,-179.183722465
Raoul Island Station,South I. remainder,NZ,-29.2465135947,-177.92641149
Wales,Alaska,US,65.6095986116,-168.087502688
Enurmino,Chukchi Autonomous Okrug,RU,66.9500077506,-171.816603233
Teller,Alaska,US,65.2635990592,-166.360786379
Nome,Alaska,US,64.5061000764,-165.406374351
Paulatuk,Northwest Territories,CA,69.3833217562,-123.983321372
Uelen,Chukchi Autonomous Okrug,RU,66.154139309,-169.810583497
Mekoryuk,Alaska,US,60.3886467098,-166.189937217
Unalakleet,Alaska,US,63.8734255159,-160.788051597
Selawik,Alaska,US,66.6038790071,-160.009391115
Kotzebue,Alaska,US,66.8986930533,-162.596597536
Shishmaref,Alaska,US,66.2569751171,-166.071889284
Kotlit,Alaska,US,63.0345878287,-163.553283327
Point Hope,Alaska,US,68.347726053,-166.808020062
Koyuk,Alaska,US,64.9402687372,-161.157471735
Koyukuk,Alaska,US,64.8802891227,-157.700849856
Kaltag,Alaska,US,64.3271962679,-158.721898643
Ambler,Alaska,US,67.0864852083,-157.851409141
Galena,Alaska,US,64.733295511,-156.926995282
Atqasuk,Alaska,US,70.4693794954,-157.395778038
McGrath,Alaska,US,62.9568147981,-155.595784548
Zvezdnyy,Chukchi Autonomous Okrug,RU,70.9565848991,-179.589978884
Homer,Alaska,US,59.6429343863,-151.548279665
Karluk,Alaska,US,57.5722855826,-154.455027305
Seward,Alaska,US,60.1261607047,-149.469982749
Kenai,Alaska,US,60.5543516227,-151.258013145
Kodiak,Alaska,US,57.7899983918,-152.406986941
Montana,Alaska,US,62.0796848746,-150.072762494
Newhalen,Alaska,US,59.7203456819,-154.897196698
Whittier,Alaska,US,60.7841567171,-148.67767969
Anchorage,Alaska,US,61.2199699088,-149.900214886
Cordova,Alaska,US,60.5427761018,-145.757496177
Palmer,Alaska,US,61.5997141715,-149.112691897
Gulkana,Alaska,US,62.271352762,-145.382196088
Circle,Alaska,US,65.825890319,-144.060519655
Tanana,Alaska,US,65.1718733919,-152.078789919
Prudhoe Bay,Alaska,US,70.2921810091,-148.669359784
Lake Minchumina,Alaska,US,63.8828306266,-152.312186525
King Salmon,Alaska,US,58.6887032258,-156.66137842
Nenana,Alaska,US,64.5637968131,-149.093003176
Allakaket,Alaska,US,66.5654834179,-152.645499514
Valdez,Alaska,US,61.1359957063,-146.348286989
Wasilla,Alaska,US,61.581730773,-149.439441978
Cantwell,Alaska,US,63.3915944612,-148.950789634
Denali Park,Alaska,US,63.733098164,-148.914099367
Talkeetna,Alaska,US,62.3237785025,-150.109426923
Big Delta,Alaska,US,64.1525299267,-145.84219385
Wiseman,Alaska,US,67.4104706005,-150.107489056
Kaktovik,Alaska,US,70.0878555161,-143.602913174
Fairbanks,Alaska,US,64.8369842724,-147.710658612
Sandspit,British Columbia,CA,53.2404052929,-131.833281496
Wailuku,Hawaii,US,20.8914754425,-156.504721316
Bella Bella,British Columbia,CA,52.1484047639,-128.117280926
Burns Lake,British Columbia,CA,54.2170123485,-125.766597536
Prince Rupert,British Columbia,CA,54.3166703482,-130.329988242
Terrace,British Columbia,CA,54.4999924918,-128.583324831
Dease Lake,British Columbia,CA,58.4503456819,-130.033288006
Hydaburg,Alaska,US,55.2139799185,-132.80063847
Ketchikan,Alaska,US,55.3562192984,-131.663989504
Skagway,Alaska,US,59.458320332,-135.313895917
Sitka,Alaska,US,57.0603976917,-135.327549429
Wrangell,Alaska,US,56.4712675162,-132.371594891
Fort Nelson,British Columbia,CA,58.8167057486,-122.532970624
Burwash Landing,Yukon,CA,61.3503753857,-139.00000167
Tanacross,Alaska,US,63.3857033479,-143.346403037
Yakutat,Alaska,US,59.5473071484,-139.727218264
Whitehorse,Yukon,CA,60.7167189729,-135.049984377
Eagle,Alaska,US,64.7879950146,-141.199996584
Fort McPherson,Northwest Territories,CA,67.4915250846,-134.894980918
Fort Yukon,Alaska,US,66.5646824332,-145.273778933
Juneau,Alaska,US,58.3141266064,-134.419996991
Hoonah,Alaska,US,58.115404886,-135.438616986
Watson Lake,Yukon,CA,60.1166264029,-128.80002995
Fort Good Hope,Northwest Territories,CA,66.2666127718,-128.633321779
Ennadai,Nunavut,CA,61.1332826936,-100.883336021
Inuvik,Northwest Territories,CA,68.3499739778,-133.69998926
Dawson City,Yukon,CA,64.0666436962,-139.416668744
Tsiigehtchic,Northwest Territories,CA,67.4332857454,-133.749986208
Resolute,Nunavut,CA,74.6833341667,-94.900006146
Paso Robles,California,US,35.6265966991,-120.689982342
Monterey,California,US,36.6002581981,-121.893578127
Santa Maria,California,US,34.9401269725,-120.436638633
Merced,California,US,37.3026184276,-120.481933026
Salinas,California,US,36.6822170197,-121.641655519
Hilo,Hawaii,US,19.6999977813,-155.090027305
Lancaster,California,US,34.6980487254,-118.135823
San Luis Obispo,California,US,35.2831809683,-120.65858891
Santa Barbara,California,US,34.4349898468,-119.71998987
Delano,California,US,35.7619372752,-119.243068076
Visalia,California,US,36.3250295197,-119.316009361
Tulare,California,US,36.2070263866,-119.34412134
Fresno,California,US,36.7477168976,-119.772984051
Oceanside,California,US,33.2204644969,-117.33496749
Riverside,California,US,33.9419450063,-117.398038576
Los Angeles,California,US,33.9899782502,-118.179980511
Palm Springs,California,US,33.7773555695,-116.533052614
Long Beach,California,US,33.7869673859,-118.158043866
Irvine,California,US,33.6804105825,-117.829950197
San Diego,California,US,32.8200238231,-117.17998987
Pasadena,California,US,34.1603812856,-118.138871909
Victorville,California,US,34.5365081981,-117.290319053
San Bernardino,California,US,34.120383727,-117.300034222
Bishop,California,US,37.3639583527,-118.39407597
Bakersfield,California,US,35.3699715363,-119.019980918
Ukiah,California,US,39.154236673,-123.210862062
San Mateo,California,US,37.5569181509,-122.313061566
Vallejo,California,US,38.1119488719,-122.258052004
Tofino,British Columbia,CA,49.1520714584,-125.903148651
Mendocino,California,US,39.3077673534,-123.799430788
Mt. Shasta,California,US,41.3103582958,-122.309392539
Eureka,California,US,40.802223937,-124.147497398
Arcata,California,US,40.8851904491,-124.08822453
Crescent City,California,US,41.7564550975,-124.200491579
Grants Pass,Oregon,US,42.4395400178,-123.327185712
Roseburg,Oregon,US,43.2184330435,-123.356098675
Eugene,Oregon,US,44.0500101919,-123.100016115
Oakland,California,US,37.7689207144,-122.221103355
Berkeley,California,US,37.8739013866,-122.271151979
San Francisco,California,US,37.7400077505,-122.459977663
Yuba City,California,US,39.1410333446,-121.615765627
Redding,California,US,40.587043273,-122.390576214
Reno,Nevada,US,39.5299760122,-119.820009605
Santa Rosa,California,US,38.4504036652,-122.699988853
Medford,Oregon,US,42.3266270132,-122.87442265
San Jose,California,US,37.2999829295,-121.849989056
Santa Cruz,California,US,36.9719462856,-122.026390427
Sacramento,California,US,38.5750213817,-121.470038088
Stockton,California,US,37.9581339712,-121.289739016
Carson City,Nevada,US,39.1638484894,-119.766395306
Modesto,California,US,37.6554134308,-120.98998987
Chico,California,US,39.7286202179,-121.836398155
Springfield,Oregon,US,44.0519480581,-122.978033897
Las Vegas,Nevada,US,36.2099977814,-115.220006146
Ontario,Oregon,US,44.0266266063,-116.961889488
Salem,Oregon,US,44.9280702912,-123.02389673
Coos Bay,Oregon,US,43.3666152131,-124.216588788
Albany,Oregon,US,44.6204921662,-123.086941978
Portland,Oregon,US,45.5200238231,-122.679990074
Corvallis,Oregon,US,44.5723555695,-123.279979291
Bend,Oregon,US,44.0719209992,-121.309996177
Longview,Washington,US,46.1387199087,-122.936951133
Vancouver,Washington,US,45.6303013296,-122.639992515
Olympia,Washington,US,47.0380448599,-122.899434043
Tillamook,Oregon,US,45.4552474152,-123.842503094
Centralia,Washington,US,46.7164107453,-122.952970827
Seattle,Washington,US,47.5700020539,-122.339984987
Richland,Washington,US,46.2918113394,-119.29110132
Tacoma,Washington,US,47.2113159374,-122.515013063
Everett,Washington,US,47.9604174999,-122.199967694
Chilliwack,British Columbia,CA,49.1666487824,-121.949982953
Yakima,Washington,US,46.6022316682,-120.504696494
Bremerton,Washington,US,47.5735955236,-122.642017533
Victoria,British Columbia,CA,48.4332826936,-123.350000856
Klamath Falls,Oregon,US,42.2250053091,-121.780535931
La Grande,Oregon,US,45.3246869091,-118.086601198
John Day,Oregon,US,44.416525288,-118.95202641
Wenatchee,Washington,US,47.4236285595,-120.309023684
Walla Walla,Washington,US,46.0651585074,-118.341882774
Pendleton,Oregon,US,45.6725984895,-118.787488649
Kennewick,Washington,US,46.2113769725,-119.136097862
Spokane,Washington,US,47.6699959504,-117.419949383
Creston,British Columbia,CA,49.0999603466,-116.516697023
Athabasca,Alberta,CA,54.7170335074,-113.266585329
Powell River,British Columbia,CA,49.8837109569,-124.549979291
Port Hardy,British Columbia,CA,50.7170709423,-127.499980104
Astoria,Oregon,US,46.1883809602,-123.829997398
Abbotsford,British Columbia,CA,49.0503768098,-122.299987429
Courtenay,British Columbia,CA,49.6833355907,-124.999977663
Lillooet,British Columbia,CA,50.6837138052,-121.933265627
Nanaimo,British Columbia,CA,49.1460202127,-123.934291146
Campbell River,British Columbia,CA,50.0170878287,-125.249988242
Bellingham,Washington,US,48.7601361278,-122.486926922
Aberdeen,Washington,US,46.9748962596,-123.814391115
Penticton,British Columbia,CA,49.5003751822,-119.583279868
Williams Lake,British Columbia,CA,52.1166495963,-122.149996584
Vancouver,British Columbia,CA,49.2734165841,-123.121644218
Kelowna,British Columbia,CA,49.8999890331,-119.48331181
Kamloops,British Columbia,CA,50.6666605826,-120.333285768
Lake Louise,Alberta,CA,51.4336938671,-116.183280682
Coeur d''Alene,Idaho,US,47.6780833121,-116.779445843
Smithers,British Columbia,CA,54.766591206,-127.166589602
Revelstoke,British Columbia,CA,51.000464497,-118.183339479
Jasper,Alberta,CA,52.8833211457,-118.083371421
Grand Prairie,Alberta,CA,55.1666443066,-118.799994346
Quesnel,British Columbia,CA,52.9836767772,-122.483283734
Hinton,Alberta,CA,53.3999821158,-117.583350262
Prince George,British Columbia,CA,53.9166689241,-122.76665145
Dawson Creek,British Columbia,CA,55.7669694205,-120.233266034
Fort St. John,British Columbia,CA,56.2499890331,-120.833281089
Hay River,Northwest Territories,CA,60.8499924918,-115.700002687
Meander River,Alberta,CA,59.0332816764,-117.682982424
Kugluktuk,Nunavut,CA,67.7986628236,-115.125350423
Doline,Northwest Territories,CA,65.1833455598,-123.416663454
Norman Wells,Northwest Territories,CA,65.2837270296,-126.849968101
Tuktoyaktuk,Northwest Territories,CA,69.4547745935,-133.049201337
Cabo San Lucas,Baja California Sur,MX,22.8927561696,-109.904516364
Huatabampo,Sonora,MX,26.8304152618,-109.630037274
Santa Rosalía,Baja California Sur,MX,27.317078063,-112.28336369
Loreto,Baja California Sur,MX,26.0133333527,-111.351663454
Ciudad Constitución,Baja California Sur,MX,25.0400077504,-111.659990887
Guaymas,Sonora,MX,27.9300122264,-110.889986208
Navajoa,Sonora,MX,27.0818986196,-109.454621625
San Quintín,Baja California,MX,30.4837323191,-115.949987429
